OBJECT_ID,Time,Latitude,Longitude,Speed,Course
3140,0.541111,2555.995704,-4200.016878,17.376778,5.585053606
3141,0.541667,2546.51055,-4208.475651,0,0.870919297
3142,0.541944,2554.630677,-4200.38127,12.198268,2.670353756
3143,0.541944,2552.928654,-4214.899875,11.968112,4.277801997
3144,0.542222,2554.630677,-4200.38127,12.198268,2.670353756
3145,0.542222,2554.19784,-4201.451605,31.531372,3.469714553
3146,0.542222,2546.561472,-4208.527588,0.115078,3.073524813
3147,0.542778,2554.181487,-4201.471116,31.301216,3.556981016
3148,0.542778,2546.533734,-4208.481178,0.115078,0.842994029
3149,0.543056,2549.38716,-4209.083384,7.595148,5.946336762
3150,0.543056,2555.690172,-4200.008356,6.444368,2.700024353
3151,0.543333,2554.165617,-4201.4914,31.531372,3.59363293
3152,0.543333,2550.337704,-4209.116184,6.214212,1.061160185
3153,0.543889,2546.510274,-4208.475706,0,0.949459113
3154,0.543889,2552.919822,-4214.930725,11.853034,4.281292655
3155,0.544167,2554.149885,-4201.511628,31.186138,3.584906284
3156,0.544444,2556.037104,-4200.018686,17.376778,5.585053606
3157,0.544444,2547.133827,-4213.283837,0,1.815142422
3158,0.544722,2554.6008,-4200.390465,12.08319,2.670353756
3159,0.544722,2546.56161,-4208.527588,0.115078,3.387684078
3160,0.545278,2554.1178,-4201.551257,31.64645,3.530801077
3161,0.545278,2552.912784,-4214.951185,11.853034,4.281292655
3162,0.545556,2554.101792,-4201.570878,31.416294,3.544763711
3163,0.545556,2546.533665,-4208.481952,0,0.97912971
3164,0.545833,2549.408895,-4209.073111,7.595148,6.007423285
3165,0.546111,2554.085784,-4201.59083,31.531372,3.551745028
3166,0.546111,2553.326922,-4211.86862,11.392722,0.914552528
3167,0.546667,2554.069707,-4201.61012,31.416294,3.47669587
3168,0.546944,2552.9034,-4214.976678,11.737956,4.312708582
3169,0.547222,2546.510274,-4208.475872,0,1.281071671
3170,0.547222,2554.053009,-4201.628582,31.64645,3.396410724
3171,0.5475,2554.574304,-4200.39789,12.08319,2.670353756
3172,0.547778,2554.03569,-4201.646215,31.991684,3.351032164
3173,0.547778,2546.56161,-4208.527644,0.115078,3.209660494
3174,0.547778,2556.090027,-4200.017658,17.2617,5.585053606
3175,0.548056,2546.533182,-4208.482338,0,1.101302758
3176,0.548611,2554.018095,-4201.664015,31.991684,3.352777493
3177,0.548611,2552.896224,-4214.999513,11.5078,4.312708582
3178,0.548889,2553.349692,-4211.824042,11.392722,0.841248699
3179,0.548889,2549.431044,-4209.061234,7.710226,6.059783163
3180,0.549167,2554.000707,-4201.681538,31.876606,3.352777493
3181,0.549167,2549.431044,-4209.061234,7.710226,6.059783163
3182,0.549444,2546.510895,-4208.475099,0,1.206022513
3183,0.549444,2556.103827,-4200.019456,17.2617,5.585053606
3184,0.549722,2556.1119,-4200.018504,17.2617,5.585053606
3185,0.550278,2554.544427,-4200.407084,11.968112,2.670353756
3186,0.550278,2546.561679,-4208.527589,0.115078,5.78576647
3187,0.550556,2553.948405,-4201.73477,31.761528,3.342305518
3188,0.550556,2552.885529,-4215.028711,11.277644,4.263839363
3189,0.550556,2552.85165,-4210.50746,15.765686,1.787217154
3190,0.550833,2546.533044,-4208.482946,0.115078,1.017526954
3191,0.551111,2556.133704,-4200.018521,17.146622,5.585053606
3192,0.551389,2553.930879,-4201.752127,31.761528,3.331833542
3193,0.551389,2553.368184,-4211.787651,11.622878,0.834267382
3194,0.551389,2555.630832,-4200.040247,7.48007,2.907718534
3195,0.551667,2549.451675,-4209.049633,7.710226,6.056292504
3196,0.551944,2553.913284,-4201.76954,32.106762,3.333578871
3197,0.551944,2552.879112,-4215.048064,11.162566,4.263839363
3198,0.552222,2553.895827,-4201.786952,31.991684,3.335324201
3199,0.5525,2546.510895,-4208.474933,0,1.420698011
3200,0.552778,2553.878439,-4201.804088,31.876606,3.310889591
3201,0.553333,2554.512204,-4200.416336,11.853034,2.670353756
3202,0.553333,2553.860982,-4201.820838,31.876606,3.286454982
3203,0.553333,2546.561817,-4208.527589,0.115078,3.345796176
3204,0.553333,2552.842404,-4210.472508,15.765686,1.780235837
3205,0.553611,2552.872005,-4215.069685,11.047488,4.288273972
3206,0.553611,2552.842404,-4210.472508,15.765686,1.780235837
3207,0.554444,2553.825447,-4201.853453,32.106762,3.234095104
3208,0.554444,2549.472444,-4209.037756,7.710226,6.04232987
3209,0.554722,2556.176277,-4200.021152,17.031544,5.585053606
3210,0.555,2553.807507,-4201.869374,32.106762,3.216641811
3211,0.555278,2546.510895,-4208.47438,0,1.174606587
3212,0.555278,2553.807507,-4201.869374,32.106762,3.216641811
3213,0.555278,2552.863725,-4215.093186,10.93241,4.288273972
3214,0.555556,2554.489227,-4200.422817,11.853034,2.652900463
3215,0.555556,2553.789567,-4201.885074,32.22184,3.209660494
3216,0.555833,2546.561817,-4208.527589,0.115078,2.785545486
3217,0.556111,2553.771627,-4201.900885,31.876606,3.218387141
3218,0.556111,2552.8344,-4210.440259,15.650608,1.776745179
3219,0.556111,2556.19125,-4200.021126,17.031544,5.585053606
3220,0.556389,2546.533872,-4208.482893,0,0.851720675
3221,0.556667,2552.858067,-4215.114692,10.93241,4.27082068
3222,0.556944,2552.858067,-4215.114692,10.93241,4.27082068
3223,0.556944,2549.489004,-4209.028364,7.710226,6.031857895
3224,0.557222,2553.408204,-4211.701934,11.162566,0.989601686
3225,0.557778,2556.221127,-4200.02019,17.031544,5.585053606
3226,0.558333,2546.511447,-4208.474824,0,1.223475806
3227,0.558611,2554.453554,-4200.432955,11.737956,2.652900463
3228,0.558611,2553.699867,-4201.966888,32.451996,3.282964323
3229,0.558611,2552.850132,-4215.137364,10.702254,4.27082068
3230,0.558611,2552.825154,-4210.405306,15.650608,1.790707813
3231,0.558889,2554.453554,-4200.432955,11.737956,2.652900463
3232,0.558889,2546.561955,-4208.527589,0,2.888519912
3233,0.559167,2553.682134,-4201.983305,32.567074,3.253293726
3234,0.559444,2553.664194,-4201.999336,32.451996,3.216641811
3235,0.559444,2546.533665,-4208.48245,0,1.075122819
3236,0.559444,2556.243,-4200.021034,17.031544,5.585053606
3237,0.559722,2552.843577,-4215.153126,10.702254,4.295255289
3238,0.559722,2549.509704,-4209.017537,7.825304,6.005677956
3239,0.559722,2555.581635,-4200.065275,3.337262,2.693043036
3240,0.560278,2553.646047,-4202.01487,32.682152,3.185225885
3241,0.560556,2546.510964,-4208.475321,0,1.176351916
3242,0.560556,2552.839575,-4215.16507,10.587176,4.302236606
3243,0.560833,2553.6279,-4202.029796,32.79723,3.169517922
3244,0.561111,2556.264804,-4200.021933,17.031544,5.585053606
3245,0.561389,2554.42485,-4200.441263,11.737956,2.652900463
3246,0.561389,2546.562024,-4208.527589,0.115078,3.200933848
3247,0.561389,2552.814804,-4210.371294,15.650608,1.794198471
3248,0.561944,2553.591192,-4202.060312,32.912308,3.183480556
3249,0.561944,2552.833434,-4215.184367,10.587176,4.300491277
3250,0.5625,2552.831709,-4215.191278,10.587176,4.295255289
3251,0.5625,2549.532405,-4209.00671,7.825304,5.9725167
3252,0.562778,2553.554484,-4202.091545,32.79723,3.204424507
3253,0.562778,2553.439737,-4211.625022,11.277644,0.921533845
3254,0.562778,2556.28785,-4200.021891,17.146622,5.585053606
3255,0.563333,2553.536199,-4202.10741,32.79723,3.209660494
3256,0.563611,2546.510205,-4208.476923,0,0.586430629
3257,0.563611,2552.828742,-4215.203219,10.472098,4.290019301
3258,0.564167,2554.398354,-4200.449569,11.622878,2.652900463
3259,0.564167,2553.518052,-4202.123385,32.682152,3.218387141
3260,0.564444,2553.499905,-4202.139581,32.912308,3.228859116
3261,0.564444,2546.562162,-4208.527479,0.115078,3.087487447
3262,0.564444,2552.80335,-4210.329825,15.650608,1.787217154
3263,0.564444,2556.309654,-4200.02279,17.146622,5.585053606
3264,0.565278,2553.481482,-4202.155943,32.912308,3.221877799
3265,0.565278,2552.820669,-4215.226941,10.35702,4.281292655
3266,0.565556,2553.463335,-4202.171863,32.451996,3.216641811
3267,0.565556,2552.820669,-4215.226941,10.35702,4.281292655
3268,0.565556,2553.462369,-4211.576689,11.047488,0.844739358
3269,0.565556,2549.555175,-4208.996215,7.825304,5.920156823
3270,0.566111,2546.51124,-4208.475764,0,1.396263402
3271,0.566111,2556.3327,-4200.022692,17.146622,5.585053606
3272,0.566389,2556.3327,-4200.022692,17.146622,5.585053606
3273,0.566667,2553.427317,-4202.20337,32.567074,3.22013247
3274,0.566944,2554.36965,-4200.457877,11.622878,2.670353756
3275,0.566944,2546.561955,-4208.527589,0.115078,2.958333082
3276,0.567222,2553.409239,-4202.219511,32.567074,3.244567079
3277,0.567222,2552.806317,-4215.257365,10.241942,4.29350996
3278,0.567222,2546.533665,-4208.482173,0,0.815068761
3279,0.567222,2552.794104,-4210.294871,15.650608,1.788962483
3280,0.5675,2546.533665,-4208.482173,0,0.815068761
3281,0.567778,2556.354504,-4200.022707,17.146622,5.585053606
3282,0.567778,2555.58267,-4200.066268,1.380936,5.18013722
3283,0.568056,2553.391299,-4202.236093,32.336918,3.263765701
3284,0.568333,2552.801832,-4215.271188,10.126864,4.298745948
3285,0.568333,2549.574909,-4208.988703,7.710226,5.862560957
3286,0.568611,2553.373497,-4202.252675,32.336918,3.26725636
3287,0.568611,2552.801349,-4215.273952,10.126864,4.305727265
3288,0.568611,2550.412224,-4208.917917,6.444368,1.085594795
3289,0.568889,2553.355695,-4202.269202,32.451996,3.256784384
3290,0.569444,2553.337755,-4202.285507,32.336918,3.249803067
3291,0.569722,2554.3386,-4200.467069,11.622878,2.670353756
3292,0.57,2554.3386,-4200.467069,11.622878,2.670353756
3293,0.570278,2553.319815,-4202.301813,32.451996,3.260275043
3294,0.570278,2552.798865,-4215.29114,10.011786,4.298745948
3295,0.570278,2552.783754,-4210.260858,15.650608,1.802925117
3296,0.570833,2552.796657,-4215.29761,10.011786,4.298745948
3297,0.571111,2553.283797,-4202.334645,32.682152,3.235840433
3298,0.571111,2553.5037,-4211.502404,11.162566,0.727802298
3299,0.571111,2549.594919,-4208.981413,7.710226,5.88001425
3300,0.571389,2556.397077,-4200.021689,17.2617,5.585053606
3301,0.571667,2546.511447,-4208.475377,0,1.445132621
3302,0.571667,2553.265719,-4202.350675,32.912308,3.221877799
3303,0.571944,2546.511447,-4208.475377,0,1.445132621
3304,0.572222,2554.315554,-4200.474488,11.5078,2.670353756
3305,0.5725,2553.247434,-4202.366815,32.79723,3.227113787
3306,0.5725,2546.561679,-4208.527699,0,3.045599545
3307,0.572778,2552.774577,-4210.235075,15.53553,1.808161105
3308,0.572778,2556.41895,-4200.022531,17.2617,5.585053606
3309,0.573056,2546.534907,-4208.48118,0,0.968657735
3310,0.573611,2552.786514,-4215.33073,9.896708,4.307472594
3311,0.573611,2549.610444,-4208.975613,7.710226,5.853834311
3312,0.573889,2553.193269,-4202.414626,32.336918,3.199188519
3313,0.573889,2553.523917,-4211.467887,10.702254,0.671951762
3314,0.574167,2553.193269,-4202.414626,32.336918,3.199188519
3315,0.574444,2556.441927,-4200.022542,17.2617,5.585053606
3316,0.574722,2546.511585,-4208.475377,0,1.045452222
3317,0.575278,2554.281054,-4200.484677,11.5078,2.670353756
3318,0.575278,2552.7654,-4210.200065,15.650608,1.799434459
3319,0.575556,2554.281054,-4200.484677,11.5078,2.670353756
3320,0.575556,2553.139104,-4202.460668,32.336918,3.213151153
3321,0.575556,2546.561817,-4208.527589,0.115078,3.248057738
3322,0.575833,2553.139104,-4202.460668,32.336918,3.213151153
3323,0.576111,2553.121164,-4202.476421,32.451996,3.22013247
3324,0.576111,2546.535114,-4208.481291,0,0.787143493
3325,0.576111,2555.590812,-4200.066532,1.15078,5.593780253
3326,0.576389,2552.778579,-4215.362296,9.78163,4.295255289
3327,0.576389,2546.535114,-4208.481291,0,0.787143493
3328,0.576389,2549.631834,-4208.968655,7.825304,5.818927726
3329,0.576667,2549.631834,-4208.968655,7.825304,5.818927726
3330,0.576944,2550.437547,-4208.851589,6.214212,1.064650844
3331,0.577222,2546.51124,-4208.475376,0,1.136209343
3332,0.578056,2554.253454,-4200.492043,11.392722,2.652900463
3333,0.578056,2546.561817,-4208.527699,0,3.295181628
3334,0.578056,2552.75505,-4210.165996,15.53553,1.801179788
3335,0.578611,2553.049059,-4202.539982,32.682152,3.178244568
3336,0.579167,2552.768919,-4215.393481,9.551474,4.283037984
3337,0.579167,2553.573252,-4211.38563,10.126864,0.689405055
3338,0.579167,2549.65074,-4208.963353,7.825304,5.81020108
3339,0.579444,2553.012834,-4202.569111,32.567074,3.129375349
3340,0.580278,2546.51193,-4208.474272,0,1.04894288
3341,0.580556,2552.97654,-4202.597908,32.682152,3.176499239
3342,0.581111,2554.22475,-4200.501232,11.392722,2.670353756
3343,0.581111,2546.561679,-4208.527865,0,3.131120678
3344,0.581111,2552.745804,-4210.131097,15.53553,1.804670447
3345,0.581389,2546.533527,-4208.483445,0,1.251401074
3346,0.581667,2553.595194,-4211.349065,9.896708,0.685914396
3347,0.581944,2552.940315,-4202.629854,32.567074,3.234095104
3348,0.581944,2552.755395,-4215.429538,9.436396,4.260348704
3349,0.581944,2553.595194,-4211.349065,9.896708,0.685914396
3350,0.582222,2549.671302,-4208.957831,7.825304,5.829399702
3351,0.5825,2552.922375,-4202.646379,32.567074,3.260275043
3352,0.582778,2546.511999,-4208.47477,0,1.581268302
3353,0.583611,2554.199427,-4200.508652,11.277644,2.670353756
3354,0.583611,2546.56161,-4208.52792,0.115078,3.258529713
3355,0.583889,2552.869452,-4202.700096,32.336918,3.443534614
3356,0.583889,2552.735454,-4210.097967,15.420452,1.802925117
3357,0.584167,2546.533665,-4208.483279,0,0.905825882
3358,0.584444,2552.852547,-4202.719162,32.22184,3.45226126
3359,0.584444,2555.597919,-4200.065252,0.920624,5.759586532
3360,0.584722,2553.614997,-4211.316482,10.702254,0.7696902
3361,0.585,2552.741319,-4215.465652,9.20624,4.230678107
3362,0.585,2549.690139,-4208.95253,7.825304,5.850343653
3363,0.585556,2552.818392,-4202.757183,32.336918,3.42957198
3364,0.585833,2546.511447,-4208.475377,0,2.455678258
3365,0.586111,2552.801004,-4202.775917,32.22184,3.396410724
3366,0.586389,2554.171827,-4200.516956,11.277644,2.670353756
3367,0.586944,2552.724,-4210.057436,15.53553,1.801179788
3368,0.5875,2552.735454,-4215.489479,9.091162,4.188790205
3369,0.587778,2552.749254,-4202.832892,32.106762,3.467969224
3370,0.587778,2549.710425,-4208.945238,7.825304,5.85557964
3371,0.588611,2546.511792,-4208.474493,0,0.989601686
3372,0.588611,2552.73228,-4202.852013,32.106762,3.450515931
3373,0.588889,2554.146504,-4200.524319,11.277644,2.670353756
3374,0.588889,2552.715375,-4202.871023,32.106762,3.45226126
3375,0.589167,2546.561265,-4208.528473,0,2.802998779
3376,0.589444,2552.715927,-4210.029826,15.53553,1.804670447
3377,0.59,2552.681427,-4202.909153,31.991684,3.45226126
3378,0.59,2546.533872,-4208.481897,0,1.883210263
3379,0.590278,2552.722344,-4215.525094,8.976084,4.166100925
3380,0.590278,2549.72595,-4208.940267,7.825304,5.829399702
3381,0.590556,2553.660882,-4211.237823,10.472098,0.579449312
3382,0.591389,2546.511309,-4208.475045,0,0.987856357
3383,0.591944,2554.113177,-4200.533565,11.162566,2.670353756
3384,0.591944,2552.630367,-4202.964581,31.991684,3.331833542
3385,0.592222,2554.113177,-4200.533565,11.162566,2.670353756
3386,0.592222,2546.561127,-4208.528583,0,2.958333082
3387,0.5925,2552.612565,-4202.981436,32.22184,3.251548396
3388,0.592778,2552.594487,-4202.997684,32.22184,3.241076421
3389,0.592778,2546.533182,-4208.482891,0,0.912807199
3390,0.592778,2555.605164,-4200.06342,1.265858,5.930628798
3391,0.593056,2552.705922,-4215.560717,8.745928,4.120722364
3392,0.593333,2549.747064,-4208.934192,7.825304,5.761331861
3393,0.593611,2552.576685,-4203.013876,32.22184,3.241076421
3394,0.593611,2549.300634,-4217.579991,0,5.103342733
3395,0.593611,2550.487917,-4208.720978,5.868978,1.07337749
3396,0.593889,2546.510412,-4208.476315,0,2.010619298
3397,0.594444,2552.540529,-4203.04615,32.567074,3.232349775
3398,0.594444,2547.133827,-4213.283726,0,3.560471674
3399,0.594722,2554.085577,-4200.541868,11.162566,2.670353756
3400,0.594722,2546.560989,-4208.528693,0,3.200933848
3401,0.594722,2552.694054,-4209.959921,15.53553,1.815142422
3402,0.595,2552.52252,-4203.062563,32.451996,3.26551103
3403,0.595278,2546.533665,-4208.482782,0,1.153662636
3404,0.595833,2552.689017,-4215.591977,8.63085,4.085815779
3405,0.595833,2553.70449,-4211.172537,10.35702,0.602138592
3406,0.595833,2549.766384,-4208.929774,7.825304,5.710717313
3407,0.596111,2552.486502,-4203.097157,32.336918,3.321361567
3408,0.597222,2546.510274,-4208.475596,0,0.867428638
3409,0.597222,2552.450967,-4203.130867,32.22184,3.26551103
3410,0.5975,2554.057977,-4200.550171,11.162566,2.670353756
3411,0.5975,2546.56092,-4208.528748,0,3.113667386
3412,0.597778,2554.057977,-4200.550171,11.162566,2.670353756
3413,0.597778,2552.433165,-4203.147335,32.336918,3.274237677
3414,0.597778,2552.683704,-4209.92679,15.53553,1.816887751
3415,0.598056,2546.53263,-4208.483554,0,1.090830782
3416,0.598333,2546.53263,-4208.483554,0,1.090830782
3417,0.598611,2552.415294,-4203.164134,32.22184,3.293436299
3418,0.598611,2552.67087,-4215.625009,8.400694,4.056145182
3419,0.598611,2553.734919,-4211.131091,10.587176,0.457276264
3420,0.598889,2549.786532,-4208.927401,7.710226,5.661848093
3421,0.599167,2552.397492,-4203.18132,32.336918,3.319616237
3422,0.599722,2546.511102,-4208.474491,0,1.415462023
3423,0.600278,2554.032654,-4200.557533,11.047488,2.670353756
3424,0.600278,2546.56092,-4208.528748,0,3.162536605
3425,0.600278,2552.674527,-4209.900066,15.53553,1.815142422
3426,0.600556,2552.344224,-4203.234591,32.22184,3.338814859
3427,0.601111,2555.612202,-4200.060649,0.920624,6.026621907
3428,0.601389,2552.326767,-4203.252218,32.106762,3.351032164
3429,0.601389,2553.756309,-4211.104304,10.35702,0.427605667
3430,0.601667,2552.309379,-4203.270122,31.991684,3.358013481
3431,0.601667,2552.653965,-4215.657982,8.170538,4.009021292
3432,0.601667,2549.804127,-4208.926023,7.825304,5.674065398
3433,0.602222,2552.292129,-4203.287971,31.876606,3.366740127
3434,0.6025,2546.511654,-4208.473939,0,1.136209343
3435,0.602778,2552.274879,-4203.305654,31.991684,3.356268152
3436,0.603056,2554.005054,-4200.565835,11.047488,2.670353756
3437,0.603611,2552.257284,-4203.323447,32.336918,3.338814859
3438,0.603611,2552.663004,-4209.859589,15.53553,1.809906434
3439,0.603889,2552.239482,-4203.341185,32.682152,3.330088213
3440,0.603889,2546.53401,-4208.481621,0,0.729547627
3441,0.603889,2553.787635,-4211.068765,9.321318,0.195476876
3442,0.604167,2552.239482,-4203.341185,32.682152,3.330088213
3443,0.604167,2552.644719,-4215.681818,8.05546,3.996803987
3444,0.604167,2553.787635,-4211.068765,9.321318,0.195476876
3445,0.604444,2552.221542,-4203.358591,32.682152,3.310889591
3446,0.604444,2549.822895,-4208.923208,7.825304,5.705481325
3447,0.605278,2546.51193,-4208.474438,0,1.113520063
3448,0.605278,2552.203464,-4203.376108,32.79723,3.307398933
3449,0.605556,2553.980904,-4200.573251,11.047488,2.670353756
3450,0.605556,2552.185524,-4203.393349,32.79723,3.295181628
3451,0.605833,2552.185524,-4203.393349,32.79723,3.295181628
3452,0.605833,2546.561127,-4208.528417,0.115078,2.890265241
3453,0.606111,2552.652654,-4209.825518,15.53553,1.811651764
3454,0.606389,2552.167722,-4203.410479,32.336918,3.300417616
3455,0.606667,2552.14992,-4203.427388,32.22184,3.284709652
3456,0.606667,2546.533389,-4208.482449,0,0.617846555
3457,0.606944,2552.631264,-4215.709478,7.940382,3.975860036
3458,0.606944,2549.83773,-4208.920557,7.940382,5.76307719
3459,0.607222,2553.810474,-4211.047277,9.321318,0.108210414
3460,0.6075,2552.13198,-4203.444241,32.106762,3.282964323
3461,0.608056,2546.511585,-4208.474935,0,1.139700002
3462,0.608611,2553.947577,-4200.583379,10.93241,2.670353756
3463,0.608611,2552.096445,-4203.477672,31.991684,3.270747018
3464,0.608611,2546.561127,-4208.528306,0.115078,5.745623898
3465,0.608889,2553.947577,-4200.583379,10.93241,2.670353756
3466,0.608889,2552.078712,-4203.494359,32.22184,3.277728335
3467,0.609167,2546.53332,-4208.483334,0,1.54112573
3468,0.609444,2552.060979,-4203.511157,32.22184,3.277728335
3469,0.609722,2552.614152,-4215.740077,7.825304,3.956661414
3470,0.609722,2549.858844,-4208.915255,7.940382,5.820673055
3471,0.609722,2555.619999,-4200.05749,1.035702,5.895722213
3472,0.61,2552.043177,-4203.527624,32.106762,3.274237677
3473,0.61,2549.858844,-4208.915255,7.940382,5.820673055
3474,0.610556,2550.541254,-4208.586113,6.214212,1.0262536
3475,0.610833,2552.025444,-4203.544311,32.336918,3.274237677
3476,0.611389,2553.92115,-4200.59074,10.93241,2.652900463
3477,0.611389,2552.633127,-4209.7666,15.420452,1.806415776
3478,0.611667,2553.92115,-4200.59074,10.93241,2.652900463
3479,0.611667,2546.561265,-4208.528196,0.115078,3.1503193
3480,0.611944,2551.989564,-4203.577189,32.567074,3.241076421
3481,0.611944,2546.532009,-4208.485212,0,1.314232927
3482,0.6125,2552.60256,-4215.764417,7.710226,3.940953451
3483,0.6125,2553.865605,-4210.994003,9.321318,0.11693706
3484,0.6125,2549.878785,-4208.908238,7.940382,5.869542274
3485,0.612778,2549.878785,-4208.908238,7.940382,5.869542274
3486,0.613889,2546.51124,-4208.474104,0,1.113520063
3487,0.613889,2551.939125,-4203.620675,11.047488,3.159045946
3488,0.614167,2553.89355,-4200.599041,10.93241,2.652900463
3489,0.614167,2546.561265,-4208.528196,0,3.22013247
3490,0.614444,2553.89355,-4200.599041,10.93241,2.652900463
3491,0.614444,2551.934295,-4203.624211,7.710226,3.106686069
3492,0.614444,2552.621604,-4209.726122,15.420452,1.799434459
3493,0.615,2551.930845,-4203.626587,6.674524,3.097959422
3494,0.615,2546.531595,-4208.485653,0,1.083849465
3495,0.615,2553.882165,-4210.986504,7.019758,5.85732497
3496,0.615278,2552.58324,-4215.794745,7.595148,3.906046866
3497,0.615833,2551.927602,-4203.629074,6.099134,3.007202301
3498,0.615833,2549.901555,-4208.898845,7.825304,5.900958201
3499,0.616111,2551.924842,-4203.630952,5.17851,2.972295716
3500,0.616389,2546.510964,-4208.474878,0,1.310742268
3501,0.616944,2553.8694,-4200.605461,10.93241,2.652900463
3502,0.616944,2546.561334,-4208.528252,0.115078,3.106686069
3503,0.616944,2552.614704,-4209.69851,15.305374,1.79768913
3504,0.617222,2551.920012,-4203.633715,4.02773,2.968805058
3505,0.617222,2547.808992,-4213.192636,0,6.143558967
3506,0.618056,2551.918149,-4203.63482,3.222184,2.827433388
3507,0.618333,2551.916769,-4203.635262,2.761872,2.710496328
3508,0.618333,2552.565369,-4215.824406,7.48007,3.914773512
3509,0.618333,2553.901002,-4210.976515,6.099134,6.098180406
3510,0.618333,2549.921979,-4208.890777,7.825304,5.899212872
3511,0.618889,2551.915527,-4203.635704,2.761872,2.741912255
3512,0.618889,2550.56775,-4208.519178,6.214212,1.034980246
3513,0.619167,2546.510895,-4208.475376,0,1.418952682
3514,0.619444,2551.914147,-4203.636201,3.107106,2.61275789
3515,0.619722,2553.842904,-4200.613816,10.817332,2.670353756
3516,0.62,2551.912767,-4203.636643,2.992028,2.687807048
3517,0.620278,2552.60325,-4209.657976,15.305374,1.802925117
3518,0.620833,2552.55702,-4215.844925,7.364992,3.888593573
3519,0.620833,2553.915147,-4210.966923,6.674524,6.213372137
3520,0.621111,2551.909869,-4203.637583,2.646794,2.759365547
3521,0.621111,2549.942265,-4208.882986,7.825304,5.876523591
3522,0.621667,2551.908489,-4203.63797,2.646794,2.733185609
3523,0.621944,2546.510412,-4208.475375,0,1.574286985
3524,0.622222,2551.907109,-4203.638412,2.761872,2.628465854
3525,0.6225,2546.561472,-4208.528141,0.115078,3.071779484
3526,0.622778,2553.813027,-4200.623,10.817332,2.670353756
3527,0.622778,2552.5929,-4209.624843,15.420452,1.808161105
3528,0.623056,2551.905867,-4203.638688,2.646794,2.696533694
3529,0.623333,2551.904625,-4203.639019,2.646794,2.733185609
3530,0.623333,2546.533389,-4208.48267,0,1.209513172
3531,0.623611,2552.54046,-4215.873036,7.364992,3.899065549
3532,0.623611,2549.957169,-4208.878787,7.825304,5.853834311
3533,0.623889,2553.93564,-4210.953339,6.099134,6.030112566
3534,0.624444,2551.902072,-4203.639793,2.646794,2.6371925
3535,0.624722,2546.510067,-4208.475484,0,1.581268302
3536,0.625,2546.510067,-4208.475484,0,1.581268302
3537,0.625278,2551.90083,-4203.640124,2.646794,2.675589743
3538,0.625278,2546.56161,-4208.528031,0.115078,3.05607152
3539,0.625556,2553.785427,-4200.631299,10.817332,2.670353756
3540,0.625556,2551.899657,-4203.640401,2.416638,2.724458962
3541,0.625556,2552.584827,-4209.598171,15.305374,1.815142422
3542,0.626111,2551.898415,-4203.640787,2.30156,2.743657584
3543,0.626389,2552.523969,-4215.899654,7.249914,3.900810878
3544,0.626389,2549.978835,-4208.871936,7.825304,5.825909043
3545,0.626667,2551.897242,-4203.640953,2.416638,2.654645792
3546,0.626667,2549.978835,-4208.871936,7.825304,5.825909043
3547,0.626667,2550.593487,-4208.457328,6.214212,1.012290966
3548,0.627222,2551.896,-4203.64134,2.646794,2.649409805
3549,0.6275,2551.896,-4203.64134,2.646794,2.649409805
3550,0.628056,2553.759,-4200.638659,10.817332,2.670353756
3551,0.628056,2546.561679,-4208.527976,0,2.614503219
3552,0.628056,2552.574477,-4209.565038,15.305374,1.815142422
3553,0.628611,2551.893585,-4203.641893,2.416638,2.666863097
3554,0.628611,2546.532699,-4208.483554,0,0.60737458
3555,0.629167,2552.511549,-4215.925378,7.134836,3.909537524
3556,0.629167,2553.962205,-4210.941451,6.444368,6.01964059
3557,0.629167,2549.998155,-4208.866134,7.825304,5.818927726
3558,0.629444,2551.89117,-4203.642445,2.416638,2.584832622
3559,0.629444,2549.998155,-4208.866134,7.825304,5.818927726
3560,0.63,2551.889997,-4203.642721,2.531716,2.621484536
3561,0.630278,2546.510757,-4208.475652,0,1.342158195
3562,0.630556,2551.888755,-4203.643053,2.30156,2.689552377
3563,0.630833,2546.561955,-4208.527755,0,3.181735226
3564,0.631111,2553.732504,-4200.647012,10.817332,2.670353756
3565,0.631111,2551.887444,-4203.643495,2.186482,2.722713633
3566,0.631111,2552.562954,-4209.524559,15.305374,1.79768913
3567,0.631667,2551.88634,-4203.643716,2.416638,2.544690049
3568,0.631667,2546.534079,-4208.481842,0,1.949532774
3569,0.631667,2553.980904,-4210.933173,6.099134,5.937610115
3570,0.631944,2552.494989,-4215.949511,7.019758,3.890338903
3571,0.632222,2550.020235,-4208.858398,7.825304,5.866051616
3572,0.6325,2550.020235,-4208.858398,7.825304,5.866051616
3573,0.633056,2546.510895,-4208.47521,0,1.092576112
3574,0.633611,2553.708354,-4200.653486,10.702254,2.670353756
3575,0.633611,2546.562024,-4208.5277,0.115078,3.152064629
3576,0.633611,2552.553777,-4209.495125,15.305374,1.799434459
3577,0.633889,2551.881027,-4203.645318,3.567418,2.825688059
3578,0.634444,2551.878819,-4203.64681,4.142808,2.972295716
3579,0.634722,2552.478429,-4215.975909,7.019758,3.89557489
3580,0.635,2551.876197,-4203.648633,4.833276,3.024655594
3581,0.635,2552.478429,-4215.975909,7.019758,3.89557489
3582,0.635,2550.040245,-4208.851103,7.940382,5.914920835
3583,0.635,2550.621984,-4208.390283,6.32929,0.961676418
